,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,1012.0,8072,陞泰,1969,1850,60.0,37.0,,,,,,,,,,,False
2022-12-12,,8072,陞泰,1881,1885,31.0,30.0,91.0,87.0,,20000.0,1.0,,,20000.0,2.0, ,False
2022-12-13,,8072,陞泰,1752,1754,60.0,59.0,45.0,43.0,,20000.0,4.0,3.0,,20000.0,1.0, ,False
2022-12-14,,8072,陞泰,1754,1782,59.0,53.0,53.0,25.0,,20000.0,10.0,4.0,,20000.0,, ,False
2022-12-15,,8072,陞泰,1782,1771,53.0,34.0,21.0,32.0,,20000.0,19.0,,,20000.0,, ,False
2022-12-18,,8072,陞泰,1771,1688,34.0,45.0,30.0,113.0,,20000.0,9.0,20.0,,20000.0,, ,False
2022-12-19,,8072,陞泰,1688,1690,45.0,41.0,13.0,11.0,,20000.0,4.0,,,20000.0,, ,False
2022-12-20,,8072,陞泰,1690,1548,41.0,30.0,78.0,220.0,,20000.0,15.0,4.0,,20000.0,, ,False
2022-12-21,,8072,陞泰,1548,1542,30.0,36.0,7.0,13.0,,20000.0,3.0,9.0,,20000.0,, ,False
2022-12-23,,8072,陞泰,1538,1533,33.0,32.0,12.0,17.0,,20000.0,1.0,,,20000.0,, ,False
2022-12-26,,8072,陞泰,1533,1547,32.0,34.0,22.0,8.0,,20000.0,,2.0,,20000.0,, ,False
2022-12-27,,8072,陞泰,1547,1542,34.0,8.0,15.0,20.0,,20000.0,28.0,2.0,,20000.0,, ,False
2022-12-28,,8072,陞泰,1542,1507,8.0,24.0,24.0,54.0,5.0,20000.0,2.0,18.0,,20000.0,1.0, ,False
2022-12-29,,8072,陞泰,1507,1478,24.0,22.0,5.0,34.0,,20000.0,2.0,,,20000.0,, ,False
2022-12-30,,8072,陞泰,1478,1519,22.0,22.0,56.0,14.0,1.0,20000.0,,,,20000.0,, ,False
2023-01-03,,8072,陞泰,1519,1506,22.0,22.0,19.0,32.0,,20000.0,,,,20000.0,1.0, ,
2023-01-04,,8072,陞泰,1506,1479,22.0,17.0,9.0,36.0,,20000.0,5.0,,,20000.0,, ,
2023-01-05,,8072,陞泰,1479,1466,17.0,18.0,7.0,18.0,2.0,20000.0,1.0,2.0,,20000.0,, ,
2023-01-06,,8072,陞泰,1466,1438,18.0,2.0,3.0,6.0,25.0,20000.0,16.0,,,20000.0,, ,
2023-01-10,,8072,陞泰,1431,1467,2.0,4.0,42.0,6.0,,20000.0,,2.0,,20000.0,1.0, ,
2023-01-11,,8072,陞泰,1467,1437,4.0,3.0,4.0,34.0,,20000.0,1.0,,,20000.0,, ,
2023-01-12,,8072,陞泰,1437,1424,3.0,2.0,1.0,14.0,,20000.0,1.0,,,20000.0,, ,
2023-01-14,,8072,陞泰,1424,1426,2.0,2.0,13.0,11.0,,20000.0,,,,20000.0,, ,
2023-01-16,,8072,陞泰,1426,1419,2.0,,12.0,19.0,,20000.0,2.0,,,20000.0,, ,
2023-01-18,,8072,陞泰,1419,1410,,,2.0,11.0,,20000.0,,,,20000.0,, ,
2023-02-01,,8072,陞泰,1395,1396,,,9.0,8.0,,20000.0,,,,20000.0,, ,
2023-02-02,,8072,陞泰,1395,1396,,,9.0,8.0,,20000.0,,,,20000.0,, ,
2023-02-03,,8072,陞泰,1417,1413,,,1.0,5.0,,20000.0,,,,20000.0,, ,
2023-02-04,,8072,陞泰,1417,1413,,,1.0,5.0,,20000.0,,,,20000.0,, ,
2023-02-06,,8072,陞泰,1413,1412,,,14.0,15.0,,20000.0,,,,20000.0,, ,
2023-02-07,,8072,陞泰,1412,1402,,,4.0,14.0,,20000.0,,,,20000.0,, ,
2023-02-08,,8072,陞泰,1402,1391,,,7.0,18.0,,20000.0,,,,20000.0,1.0, ,
2023-02-09,,8072,陞泰,1391,1457,,,113.0,47.0,,20000.0,,,,20000.0,, ,
2023-02-10,,8072,陞泰,1457,1570,,2.0,176.0,63.0,,20000.0,,2.0,,20000.0,12.0, ,
2023-02-11,,8072,陞泰,1457,1570,,2.0,176.0,63.0,,20000.0,,2.0,,20000.0,12.0, ,
2023-02-13,,8072,陞泰,1570,1608,2.0,4.0,49.0,11.0,,20000.0,,2.0,,20000.0,, ,
2023-02-14,,8072,陞泰,1608,1620,4.0,,34.0,22.0,,20000.0,4.0,,,20000.0,, ,
2023-02-15,,8072,陞泰,1620,1608,,,20.0,32.0,,20000.0,,,,20000.0,, ,
2023-02-16,,8072,陞泰,1608,1575,,,9.0,42.0,,20000.0,,,,20000.0,, ,
2023-02-17,,8072,陞泰,1575,1519,,,34.0,90.0,,20000.0,,,,20000.0,, ,
2023-02-18,,8072,陞泰,1575,1519,,,34.0,90.0,,20000.0,,,,20000.0,, ,
