,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,1000.0,6781,AES-KY,1462,1511,104.0,112.0,,,,,,,,,,,False
2022-12-12,,6781,AES-KY,1499,1519,107.0,95.0,75.0,55.0,,21354.0,12.0,,,21354.0,, ,False
2022-12-13,,6781,AES-KY,1530,1572,104.0,127.0,166.0,124.0,,21354.0,12.0,35.0,,21354.0,2.0, ,False
2022-12-14,,6781,AES-KY,1572,1630,127.0,123.0,134.0,76.0,,21354.0,15.0,11.0,,21354.0,, ,False
2022-12-15,,6781,AES-KY,1630,1623,123.0,132.0,108.0,115.0,,21354.0,5.0,14.0,,21354.0,1.0, ,False
2022-12-18,,6781,AES-KY,1623,1582,132.0,129.0,13.0,54.0,,21354.0,13.0,10.0,,21354.0,, ,False
2022-12-19,,6781,AES-KY,1582,1607,129.0,117.0,91.0,66.0,,21354.0,18.0,6.0,,21354.0,, ,False
2022-12-20,,6781,AES-KY,1607,1575,117.0,106.0,111.0,142.0,1.0,21354.0,25.0,14.0,,21354.0,2.0, ,False
2022-12-21,,6781,AES-KY,1575,1571,106.0,91.0,51.0,54.0,1.0,21354.0,18.0,3.0,,21354.0,, ,False
2022-12-23,,6781,AES-KY,1596,1577,68.0,89.0,35.0,54.0,,21354.0,20.0,41.0,,21354.0,, ,False
2022-12-26,,6781,AES-KY,1577,1571,89.0,84.0,25.0,31.0,,21354.0,10.0,5.0,,21354.0,1.0, ,False
2022-12-27,,6781,AES-KY,1571,1566,84.0,81.0,37.0,42.0,,21354.0,2.0,,1.0,21354.0,, ,False
2022-12-28,,6781,AES-KY,1566,1589,81.0,60.0,75.0,52.0,,21354.0,25.0,4.0,,21354.0,1.0, ,False
2022-12-29,,6781,AES-KY,1589,1587,60.0,67.0,31.0,33.0,,21354.0,2.0,9.0,,21354.0,, ,False
2022-12-30,,6781,AES-KY,1587,1624,67.0,68.0,53.0,16.0,,21354.0,4.0,5.0,,21354.0,, ,False
2023-01-03,,6781,AES-KY,1624,1613,68.0,68.0,15.0,26.0,,21354.0,5.0,5.0,,21354.0,, ,
2023-01-04,,6781,AES-KY,1613,1599,68.0,79.0,47.0,61.0,,21354.0,1.0,12.0,,21354.0,, ,
2023-01-05,,6781,AES-KY,1599,1514,79.0,95.0,63.0,148.0,,21354.0,6.0,22.0,,21354.0,, ,
2023-01-06,,6781,AES-KY,1514,1534,95.0,96.0,71.0,51.0,,21354.0,2.0,3.0,,21354.0,, ,
2023-01-10,,6781,AES-KY,1512,1573,98.0,101.0,154.0,90.0,3.0,21354.0,,3.0,,21354.0,3.0, ,
2023-01-11,,6781,AES-KY,1573,1563,101.0,96.0,69.0,79.0,,21354.0,10.0,5.0,,21354.0,2.0, ,
2023-01-12,,6781,AES-KY,1563,1571,96.0,97.0,53.0,45.0,,21354.0,2.0,3.0,,21354.0,, ,
2023-01-14,,6781,AES-KY,1571,1533,97.0,102.0,22.0,57.0,3.0,21354.0,5.0,10.0,,21354.0,, ,
2023-01-16,,6781,AES-KY,1533,1419,102.0,101.0,28.0,140.0,2.0,21354.0,2.0,1.0,,21354.0,, ,
2023-01-18,,6781,AES-KY,1419,1248,101.0,84.0,50.0,216.0,5.0,21354.0,17.0,,,21354.0,1.0, ,
2023-02-01,,6781,AES-KY,1183,1259,85.0,84.0,159.0,83.0,,21354.0,1.0,,,21354.0,4.0, ,
2023-02-02,,6781,AES-KY,1183,1259,85.0,84.0,159.0,83.0,,21354.0,1.0,,,21354.0,4.0, ,
2023-02-03,,6781,AES-KY,1255,1217,90.0,92.0,40.0,77.0,1.0,21354.0,,2.0,,21354.0,, ,
2023-02-04,,6781,AES-KY,1255,1217,90.0,92.0,40.0,77.0,1.0,21354.0,,2.0,,21354.0,, ,
2023-02-06,,6781,AES-KY,1217,1189,92.0,90.0,65.0,92.0,1.0,21354.0,2.0,,,21354.0,, ,
2023-02-07,,6781,AES-KY,1189,1228,90.0,88.0,77.0,38.0,,21354.0,2.0,,,21354.0,, ,
2023-02-08,,6781,AES-KY,1228,1128,88.0,139.0,204.0,304.0,,21354.0,4.0,55.0,,21354.0,, ,
2023-02-09,,6781,AES-KY,1128,1247,139.0,133.0,300.0,181.0,,21354.0,9.0,3.0,,21354.0,2.0, ,
2023-02-10,,6781,AES-KY,1247,1203,133.0,130.0,73.0,117.0,,21354.0,6.0,3.0,,21354.0,, ,
2023-02-11,,6781,AES-KY,1247,1203,133.0,130.0,73.0,117.0,,21354.0,6.0,3.0,,21354.0,, ,
2023-02-13,,6781,AES-KY,1203,1176,130.0,90.0,75.0,101.0,1.0,21354.0,39.0,,1.0,21354.0,, ,
2023-02-14,,6781,AES-KY,1176,1177,90.0,91.0,37.0,26.0,10.0,21354.0,,1.0,,21354.0,2.0, ,
2023-02-15,,6781,AES-KY,1177,1121,91.0,92.0,57.0,105.0,8.0,21354.0,2.0,3.0,,21354.0,2.0, ,
2023-02-16,,6781,AES-KY,1121,1211,92.0,94.0,153.0,62.0,1.0,21354.0,,2.0,,21354.0,4.0, ,
2023-02-17,,6781,AES-KY,1211,1192,94.0,94.0,31.0,49.0,1.0,21354.0,3.0,6.0,3.0,21354.0,1.0, ,
2023-02-18,,6781,AES-KY,1211,1192,94.0,94.0,31.0,49.0,1.0,21354.0,3.0,6.0,3.0,21354.0,1.0, ,
2023-02-20,,6781,AES-KY,1192,1197,94.0,94.0,50.0,45.0,,21354.0,2.0,2.0,,21354.0,, ,
2023-02-21,,6781,AES-KY,1197,1205,94.0,91.0,137.0,129.0,,21354.0,8.0,5.0,,21354.0,1.0, ,
2023-02-22,,6781,AES-KY,1205,1248,91.0,86.0,108.0,65.0,,21354.0,5.0,,,21354.0,1.0, ,
2023-02-23,,6781,AES-KY,1248,1237,86.0,86.0,82.0,93.0,,21354.0,,,,21354.0,, ,
2023-02-24,,6781,AES-KY,1237,1266,86.0,87.0,138.0,109.0,,21354.0,,1.0,,21354.0,, ,
2023-02-25,,6781,AES-KY,1237,1266,86.0,87.0,138.0,109.0,,21354.0,,1.0,,21354.0,, ,
2023-02-27,,6781,AES-KY,1237,1266,86.0,87.0,138.0,109.0,,21354.0,,1.0,,21354.0,, ,
2023-02-28,,6781,AES-KY,1237,1266,86.0,87.0,138.0,109.0,,21354.0,,1.0,,21354.0,, ,
2023-03-01,,6781,AES-KY,1266,1227,87.0,86.0,25.0,64.0,,21354.0,2.0,1.0,,21354.0,, ,
2023-03-02,,6781,AES-KY,1227,1214,86.0,85.0,138.0,150.0,1.0,21354.0,1.0,,,21354.0,1.0, ,
2023-03-03,,6781,AES-KY,1214,1219,85.0,84.0,63.0,56.0,2.0,21354.0,1.0,,,21354.0,, ,
2023-03-04,,6781,AES-KY,1214,1219,85.0,84.0,63.0,56.0,2.0,21354.0,1.0,,,21354.0,, ,
2023-03-06,,6781,AES-KY,1219,1204,84.0,84.0,49.0,64.0,,21354.0,1.0,1.0,,21354.0,, ,
2023-03-07,,6781,AES-KY,1204,1218,84.0,84.0,46.0,32.0,,21354.0,1.0,1.0,,21354.0,, ,
2023-03-08,,6781,AES-KY,1218,1215,84.0,83.0,98.0,100.0,1.0,21354.0,1.0,,,21354.0,1.0, ,
2023-03-09,,6781,AES-KY,1215,1252,83.0,82.0,79.0,42.0,,21354.0,5.0,4.0,,21354.0,, ,
2023-03-10,,6781,AES-KY,1252,1268,82.0,68.0,81.0,60.0,5.0,21354.0,6.0,,8.0,21354.0,1.0, ,
2023-03-11,,6781,AES-KY,1252,1268,82.0,68.0,81.0,60.0,5.0,21354.0,6.0,,8.0,21354.0,1.0, ,
2023-03-13,,6781,AES-KY,1268,1272,68.0,68.0,50.0,46.0,,21354.0,9.0,9.0,,21354.0,, ,
